,Latitude and Longitude,Class of Land,vv,vh,vv_1,vv_2,vv_3,vv_4,vv_5,vv_6,vv_7,vv_8,vv_9,vv_10,vv_11,vv_12,vv_13,vv_14,vv_15,vv_16,vv_17,vv_18,vv_19,vv_20,vv_21,vv_22,vv_23,vv_24,vv_25,vv_26,vv_27,vh_1,vh_2,vh_3,vh_4,vh_5,vh_6,vh_7,vh_8,vh_9,vh_10,vh_11,vh_12,vh_13,vh_14,vh_15,vh_16,vh_17,vh_18,vh_19,vh_20,vh_21,vh_22,vh_23,vh_24,vh_25,vh_26,vh_27,rvi_1,rvi_2,rvi_3,rvi_4,rvi_5,rvi_6,rvi_7,rvi_8,rvi_9,rvi_10,rvi_11,rvi_12,rvi_13,rvi_14,rvi_15,rvi_16,rvi_17,rvi_18,rvi_19,rvi_20,rvi_21,rvi_22,rvi_23,rvi_24,rvi_25,rvi_26,rvi_27
370,"(10.460268233277297, 104.91196228578761)",0,"[0.08588006347417831, 0.12443672120571136, 0.14999920129776, 0.13111165165901184, 0.1335727870464325, 0.12289701402187347, 0.13264599442481995, 0.10421235859394073, 0.1195744052529335, 0.1291256844997406, 0.1456572413444519, 0.1365734189748764, 0.12902233004570007, 0.1186673641204834, 0.12472032010555267, 0.11545432358980179, 0.16890451312065125, 0.14555345475673676, 0.19420912861824036, 0.13175617158412933, 0.1701388657093048, 0.1443580836057663, 0.12883643805980682, 0.21213725209236145, 0.14530931413173676, 0.1106894239783287, 0.16852790117263794]","[0.03978249803185463, 0.03489409014582634, 0.03744048625230789, 0.029589027166366577, 0.037820152938365936, 0.03636791184544563, 0.040149983018636703, 0.02807024121284485, 0.05178876221179962, 0.04010407254099846, 0.031311649829149246, 0.03669161722064018, 0.03761500492691994, 0.04758487269282341, 0.033709488809108734, 0.03934399411082268, 0.05363727733492851, 0.05179081857204437, 0.0659189224243164, 0.058045875281095505, 0.08265652507543564, 0.036538101732730865, 0.043467480689287186, 0.044834353029727936, 0.034205008298158646, 0.028149180114269257, 0.03263847529888153]",0.0858800634741783,0.1244367212057113,0.14999920129776,0.1311116516590118,0.1335727870464325,0.1228970140218734,0.1326459944248199,0.1042123585939407,0.1195744052529335,0.1291256844997406,0.1456572413444519,0.1365734189748764,0.1290223300457,0.1186673641204834,0.1247203201055526,0.1154543235898017,0.1689045131206512,0.1455534547567367,0.1942091286182403,0.1317561715841293,0.1701388657093048,0.1443580836057663,0.1288364380598068,0.2121372520923614,0.1453093141317367,0.1106894239783287,0.1685279011726379,0.0397824980318546,0.0348940901458263,0.0374404862523078,0.0295890271663665,0.0378201529383659,0.0363679118454456,0.0401499830186367,0.0280702412128448,0.0517887622117996,0.0401040725409984,0.0313116498291492,0.0366916172206401,0.0376150049269199,0.0475848726928234,0.0337094888091087,0.0393439941108226,0.0536372773349285,0.0517908185720443,0.0659189224243164,0.0580458752810955,0.0826565250754356,0.0365381017327308,0.0434674806892871,0.0448343530297279,0.0342050082981586,0.0281491801142692,0.0326384752988815,1.046861811548181,0.774170285717369,0.7147491006560007,0.665249803823146,0.7792070499169107,0.8023591449457915,0.8143141565078085,0.7533758006192609,1.009807090178927,0.8280178333468202,0.6420762240215111,0.7520444937990136,0.7945021699597474,0.967260171199281,0.7551364237479897,0.8779993278533283,0.839904631795316,0.9015446348160675,0.8758386974815093,1.019214284576863,1.0729640584124682,0.7217427215368196,0.8725716199801111,0.6340911066201284,0.6857214923054012,0.7241248426263174,0.5940085144364752
371,"(10.459814004447637, 104.91196228578761)",0,"[0.16981826722621918, 0.18489918112754822, 0.1850769966840744, 0.21643227338790894, 0.23429179191589355, 0.19859960675239563, 0.14050360023975372, 0.25189346075057983, 0.19926758110523224, 0.13739362359046936, 0.2244408130645752, 0.2169947475194931, 0.19565492868423462, 0.1383388489484787, 0.12748229503631592, 0.16878387331962585, 0.2452888935804367, 0.14739370346069336, 0.22014525532722473, 0.22308817505836487, 0.2881159484386444, 0.19382165372371674, 0.1904451549053192, 0.15773414075374603, 0.35183173418045044, 0.18331493437290192, 0.31836220622062683]","[0.045529555529356, 0.05820447951555252, 0.04845765605568886, 0.03450467810034752, 0.03831729665398598, 0.04796191677451134, 0.05969342961907387, 0.05015367269515991, 0.04749210178852081, 0.03958713263273239, 0.04667805880308151, 0.0560433454811573, 0.05618805065751076, 0.05874725803732872, 0.06255989521741867, 0.060000479221343994, 0.07001974433660507, 0.06004377454519272, 0.059433452785015106, 0.0702720507979393, 0.09914178401231766, 0.04757954552769661, 0.046672455966472626, 0.0766570121049881, 0.05007798969745636, 0.03571781888604164, 0.05981540307402611]",0.1698182672262191,0.1848991811275482,0.1850769966840744,0.2164322733879089,0.2342917919158935,0.1985996067523956,0.1405036002397537,0.2518934607505798,0.1992675811052322,0.1373936235904693,0.2244408130645752,0.2169947475194931,0.1956549286842346,0.1383388489484787,0.1274822950363159,0.1687838733196258,0.2452888935804367,0.1473937034606933,0.2201452553272247,0.2230881750583648,0.2881159484386444,0.1938216537237167,0.1904451549053192,0.157734140753746,0.3518317341804504,0.1833149343729019,0.3183622062206268,0.045529555529356,0.0582044795155525,0.0484576560556888,0.0345046781003475,0.0383172966539859,0.0479619167745113,0.0596934296190738,0.0501536726951599,0.0474921017885208,0.0395871326327323,0.0466780588030815,0.0560433454811573,0.0561880506575107,0.0587472580373287,0.0625598952174186,0.0600004792213439,0.070019744336605,0.0600437745451927,0.0594334527850151,0.0702720507979393,0.0991417840123176,0.0475795455276966,0.0466724559664726,0.0766570121049881,0.0500779896974563,0.0357178188860416,0.0598154030740261,0.7509912495252699,0.8352118499985686,0.7388760988367374,0.5108013726334538,0.521222186179154,0.6983252687537895,0.9991801651904441,0.6065395177885986,0.691812493246776,0.7883303677717917,0.6265908832084446,0.7319371514781471,0.7866011557503194,0.9989313772666575,1.0784646145935328,0.9010330222711357,0.783457877154091,0.9759703117167595,0.7545525252869877,0.8355627061952107,0.8832837143527507,0.7064351385023694,0.7056021482627596,1.0731561243479781,0.4663173901698949,0.5967332706725663,0.5804837407058397
372,"(10.459359775617976, 104.91196228578761)",0,"[0.18165211379528046, 0.27775728702545166, 0.16842347383499146, 0.22025945782661438, 0.15426932275295258, 0.30398979783058167, 0.20312705636024475, 0.14672456681728363, 0.22845999896526337, 0.12279829382896423, 0.19873954355716705, 0.23666256666183472, 0.16394059360027313, 0.14485031366348267, 0.17221063375473022, 0.2043738216161728, 0.2175021916627884, 0.17597202956676483, 0.19776667654514313, 0.19351468980312347, 0.20122669637203217, 0.14799782633781433, 0.14908970892429352, 0.27232635021209717, 0.23471444845199585, 0.15836255252361298, 0.2282341867685318]","[0.042318519204854965, 0.04056660458445549, 0.05460863560438156, 0.04246597737073898, 0.03441719710826874, 0.08418785035610199, 0.06350549310445786, 0.03644339367747307, 0.050495695322752, 0.050261203199625015, 0.049337808042764664, 0.04086177051067352, 0.061674490571022034, 0.04388873279094696, 0.08528189361095428, 0.03856583312153816, 0.09208378195762634, 0.07351288944482803, 0.04557976499199867, 0.057644180953502655, 0.07897469401359558, 0.08408725261688232, 0.0499146543443203, 0.0654720589518547, 0.055609628558158875, 0.033520571887493134, 0.05348050221800804]",0.1816521137952804,0.2777572870254516,0.1684234738349914,0.2202594578266143,0.1542693227529525,0.3039897978305816,0.2031270563602447,0.1467245668172836,0.2284599989652633,0.1227982938289642,0.198739543557167,0.2366625666618347,0.1639405936002731,0.1448503136634826,0.1722106337547302,0.2043738216161728,0.2175021916627884,0.1759720295667648,0.1977666765451431,0.1935146898031234,0.2012266963720321,0.1479978263378143,0.1490897089242935,0.2723263502120971,0.2347144484519958,0.1583625525236129,0.2282341867685318,0.0423185192048549,0.0405666045844554,0.0546086356043815,0.0424659773707389,0.0344171971082687,0.0841878503561019,0.0635054931044578,0.036443393677473,0.050495695322752,0.050261203199625,0.0493378080427646,0.0408617705106735,0.061674490571022,0.0438887327909469,0.0852818936109542,0.0385658331215381,0.0920837819576263,0.073512889444828,0.0455797649919986,0.0576441809535026,0.0789746940135955,0.0840872526168823,0.0499146543443203,0.0654720589518547,0.0556096285581588,0.0335205718874931,0.053480502218008,0.6806503399119956,0.4761650633357528,0.8510822627541337,0.5919911552127907,0.6597265546849926,0.7677028083275976,0.831544362185047,0.7122885402913289,0.65526441974569,0.9785789800846919,0.7120349494356442,0.5438640415677995,0.9320873531434893,0.8148545933043615,1.0834275222672214,0.5824085300149301,0.9972477015231809,0.9898715868928839,0.6754156676052429,0.8058415394379708,0.9554001671242773,1.157302770449334,0.8683963608346082,0.696104470544148,0.6888986232254164,0.6348081374386074,0.683489076986049
373,"(10.458905546788317, 104.91196228578761)",0,"[0.2621742784976959, 0.14542344212532043, 0.19485193490982056, 0.2798477113246918, 0.1215592697262764, 0.20195506513118744, 0.1878812164068222, 0.2410612404346466, 0.3144637942314148, 0.1463342308998108, 0.17508693039417267, 0.14732064306735992, 0.20267793536186218, 0.1687377542257309, 0.20212386548519135, 0.22799400985240936, 0.17476382851600647, 0.17337597906589508, 0.17770391702651978, 0.3290785253047943, 0.25942492485046387, 0.1927122175693512, 0.24471144378185272, 0.2342584729194641, 0.24818767607212067, 0.34998229146003723, 0.1823107898235321]","[0.05792109668254852, 0.036928463727235794, 0.05690212920308113, 0.0643560141324997, 0.03331105038523674, 0.04648534581065178, 0.04861341416835785, 0.04428138956427574, 0.06149761378765106, 0.06649712473154068, 0.050071604549884796, 0.046171631664037704, 0.08768364042043686, 0.03576923534274101, 0.06928613036870956, 0.05271245911717415, 0.056703466922044754, 0.06248314678668976, 0.06714189052581787, 0.05825734883546829, 0.08906751126050949, 0.05490507930517197, 0.05694276839494705, 0.06298166513442993, 0.05687246471643448, 0.05194421857595444, 0.05459488183259964]",0.2621742784976959,0.1454234421253204,0.1948519349098205,0.2798477113246918,0.1215592697262764,0.2019550651311874,0.1878812164068222,0.2410612404346466,0.3144637942314148,0.1463342308998108,0.1750869303941726,0.1473206430673599,0.2026779353618621,0.1687377542257309,0.2021238654851913,0.2279940098524093,0.1747638285160064,0.173375979065895,0.1777039170265197,0.3290785253047943,0.2594249248504638,0.1927122175693512,0.2447114437818527,0.2342584729194641,0.2481876760721206,0.3499822914600372,0.1823107898235321,0.0579210966825485,0.0369284637272357,0.0569021292030811,0.0643560141324997,0.0333110503852367,0.0464853458106517,0.0486134141683578,0.0442813895642757,0.061497613787651,0.0664971247315406,0.0500716045498847,0.0461716316640377,0.0876836404204368,0.035769235342741,0.0692861303687095,0.0527124591171741,0.0567034669220447,0.0624831467866897,0.0671418905258178,0.0582573488354682,0.0890675112605094,0.0549050793051719,0.056942768394947,0.0629816651344299,0.0568724647164344,0.0519442185759544,0.0545948818325996,0.6550473729038999,0.723390801561661,0.7953826894769355,0.6743520150974253,0.7622370695956768,0.6747922312311575,0.7328681851233436,0.5705516108093027,0.5983959975578248,1.0362926224121285,0.7844147349562874,0.8328591689422256,1.00919033484145,0.6354970606079795,0.8812037527635064,0.6769496298725671,0.851453477629903,0.9085280098767218,0.9344650204641921,0.5545349156799082,0.8820538988262424,0.7824483364380079,0.6800825279110883,0.7524204700153939,0.6726264604003674,0.4823921875529114,0.808639442410715
374,"(10.482071217100977, 104.91241651461723)",0,"[0.15282034873962402, 0.21089020371437073, 0.15840096771717072, 0.16575659811496735, 0.23862800002098083, 0.2557583749294281, 0.23424077033996582, 0.19110693037509918, 0.160362109541893, 0.22108937799930573, 0.17716379463672638, 0.20497079193592072, 0.12842729687690735, 0.22872710227966309, 0.14749778807163239, 0.20492839813232422, 0.12348310649394989, 0.23572887480258942, 0.11263516545295715, 0.17384658753871918, 0.15070270001888275, 0.15774129331111908, 0.2547331154346466, 0.1702677309513092, 0.2109684944152832, 0.13495157659053802, 0.2630728781223297]","[0.03953367471694946, 0.05129599943757057, 0.04282418638467789, 0.038088198751211166, 0.04535992071032524, 0.052010852843523026, 0.04728321731090546, 0.06857820600271225, 0.03505543991923332, 0.05802103132009506, 0.041527822613716125, 0.0630907192826271, 0.049233630299568176, 0.05595370754599571, 0.03774411603808403, 0.06728151440620422, 0.04626698046922684, 0.06513067334890366, 0.05977977067232132, 0.05216800048947334, 0.058380112051963806, 0.05953654274344444, 0.049469154328107834, 0.03463469073176384, 0.06524735689163208, 0.038591351360082626, 0.08356836438179016]",0.152820348739624,0.2108902037143707,0.1584009677171707,0.1657565981149673,0.2386280000209808,0.2557583749294281,0.2342407703399658,0.1911069303750991,0.160362109541893,0.2210893779993057,0.1771637946367263,0.2049707919359207,0.1284272968769073,0.228727102279663,0.1474977880716323,0.2049283981323242,0.1234831064939498,0.2357288748025894,0.1126351654529571,0.1738465875387191,0.1507027000188827,0.157741293311119,0.2547331154346466,0.1702677309513092,0.2109684944152832,0.134951576590538,0.2630728781223297,0.0395336747169494,0.0512959994375705,0.0428241863846778,0.0380881987512111,0.0453599207103252,0.052010852843523,0.0472832173109054,0.0685782060027122,0.0350554399192333,0.058021031320095,0.0415278226137161,0.0630907192826271,0.0492336302995681,0.0559537075459957,0.037744116038084,0.0672815144062042,0.0462669804692268,0.0651306733489036,0.0597797706723213,0.0521680004894733,0.0583801120519638,0.0595365427434444,0.0494691543281078,0.0346346907317638,0.065247356891632,0.0385913513600826,0.0835683643817901,0.7327669225438407,0.7018704186943046,0.7552741558528702,0.6739635243168414,0.5856567819282297,0.6162133545571852,0.6128090166636824,0.9061783680804743,0.6500113631946846,0.7400572607789053,0.6836572671367752,0.8232273056999033,0.9424593685642201,0.7047099200713693,0.7272657730887371,0.8578293835001223,0.9298650261513561,0.7664895754612788,1.120956883646156,0.8097343454903879,0.9482174282387363,0.9338844858401454,0.5952419158694159,0.6163350168507998,0.8257694649462871,0.7843837332881508,0.8400779438056297
375,"(10.481616988271316, 104.91241651461723)",0,"[0.15166150033473969, 0.39635297656059265, 0.12527166306972504, 0.11776570230722427, 0.3113642930984497, 0.1362278163433075, 0.18134431540966034, 0.3079080879688263, 0.12192683666944504, 0.23928286135196686, 0.14843197166919708, 0.29667189717292786, 0.13150840997695923, 0.2481020838022232, 0.14986781775951385, 0.36515623331069946, 0.13601164519786835, 0.14732009172439575, 0.3046233057975769, 0.18323662877082825, 0.38321954011917114, 0.19056448340415955, 0.25996679067611694, 0.14950157701969147, 0.29566946625709534, 0.17637665569782257, 0.31703245639801025]","[0.031237434595823288, 0.07121732085943222, 0.036912478506565094, 0.0420571006834507, 0.08944961428642273, 0.040649592876434326, 0.06283702701330185, 0.08429058641195297, 0.04239698499441147, 0.06441612541675568, 0.034648455679416656, 0.0692160576581955, 0.039358362555503845, 0.08795689046382904, 0.03597866743803024, 0.07200015336275101, 0.0376419834792614, 0.03975021094083786, 0.05064865201711655, 0.0400373674929142, 0.0778261125087738, 0.03961699828505516, 0.07171454280614853, 0.05434263125061989, 0.07527019828557968, 0.04601583257317543, 0.10233105719089508]",0.1516615003347396,0.3963529765605926,0.125271663069725,0.1177657023072242,0.3113642930984497,0.1362278163433075,0.1813443154096603,0.3079080879688263,0.121926836669445,0.2392828613519668,0.148431971669197,0.2966718971729278,0.1315084099769592,0.2481020838022232,0.1498678177595138,0.3651562333106994,0.1360116451978683,0.1473200917243957,0.3046233057975769,0.1832366287708282,0.3832195401191711,0.1905644834041595,0.2599667906761169,0.1495015770196914,0.2956694662570953,0.1763766556978225,0.3170324563980102,0.0312374345958232,0.0712173208594322,0.036912478506565,0.0420571006834507,0.0894496142864227,0.0406495928764343,0.0628370270133018,0.0842905864119529,0.0423969849944114,0.0644161254167556,0.0346484556794166,0.0692160576581955,0.0393583625555038,0.087956890463829,0.0359786674380302,0.072000153362751,0.0376419834792614,0.0397502109408378,0.0506486520171165,0.0400373674929142,0.0778261125087738,0.0396169982850551,0.0717145428061485,0.0543426312506198,0.0752701982855796,0.0460158325731754,0.102331057190895,0.6220943549267862,0.5609398747629067,0.8001051028200237,0.9035467331574569,0.7867897501746344,0.8067529026920244,0.8870720143948145,0.7617113604306236,0.8889837610911702,0.7530873841818054,0.6816237678840292,0.6813698090531042,0.80832749686247,0.8995427723336877,0.6953888602830013,0.6021123437423956,0.7673522022316003,0.7542635935995073,0.5280414952569236,0.6497921099399662,0.6155924073986424,0.626407526065066,0.7656752616300939,0.9132211821471049,0.7246551412600475,0.7370681691949995,0.8486592546757048
376,"(10.481162759441657, 104.91241651461723)",0,"[0.17271922528743744, 0.23077431321144104, 0.1741185188293457, 0.23795832693576813, 0.26576825976371765, 0.25796037912368774, 0.16035808622837067, 0.28846922516822815, 0.23039378225803375, 0.2341194897890091, 0.1925664097070694, 0.21051354706287384, 0.21667423844337463, 0.24376434087753296, 0.19069825112819672, 0.2557682693004608, 0.17254534363746643, 0.1331096887588501, 0.14496850967407227, 0.18769103288650513, 0.3048209846019745, 0.13507413864135742, 0.19799593091011047, 0.23513023555278778, 0.30368441343307495, 0.15165120363235474, 0.26782044768333435]","[0.0473787784576416, 0.07008444517850876, 0.03940434008836746, 0.03830905631184578, 0.05177263543009758, 0.050049759447574615, 0.03284782916307449, 0.05826833099126816, 0.033089470118284225, 0.071909599006176, 0.04510428383946419, 0.06264873594045639, 0.045857951045036316, 0.06626561284065247, 0.04524596408009529, 0.06328653544187546, 0.04508917033672333, 0.04379759356379509, 0.05144718661904335, 0.04526447504758835, 0.07794049382209778, 0.045286789536476135, 0.06480764597654343, 0.04640652984380722, 0.04164353758096695, 0.031098995357751846, 0.10559501498937607]",0.1727192252874374,0.230774313211441,0.1741185188293457,0.2379583269357681,0.2657682597637176,0.2579603791236877,0.1603580862283706,0.2884692251682281,0.2303937822580337,0.2341194897890091,0.1925664097070694,0.2105135470628738,0.2166742384433746,0.2437643408775329,0.1906982511281967,0.2557682693004608,0.1725453436374664,0.1331096887588501,0.1449685096740722,0.1876910328865051,0.3048209846019745,0.1350741386413574,0.1979959309101104,0.2351302355527877,0.3036844134330749,0.1516512036323547,0.2678204476833343,0.0473787784576416,0.0700844451785087,0.0394043400883674,0.0383090563118457,0.0517726354300975,0.0500497594475746,0.0328478291630744,0.0582683309912681,0.0330894701182842,0.071909599006176,0.0451042838394641,0.0626487359404563,0.0458579510450363,0.0662656128406524,0.0452459640800952,0.0632865354418754,0.0450891703367233,0.043797593563795,0.0514471866190433,0.0452644750475883,0.0779404938220977,0.0452867895364761,0.0648076459765434,0.0464065298438072,0.0416435375809669,0.0310989953577518,0.105595014989376,0.7627637337518473,0.8160774475074147,0.666591802410994,0.5147750356913333,0.5966399413426783,0.594827407312682,0.6195572855141421,0.6131136541190292,0.46973796032272447,0.8220941902428267,0.6832892675153952,0.8053436299349761,0.6347525237099488,0.7581023003487217,0.6896030790223598,0.7103897904630035,0.7378909816707828,0.859006614735591,0.900107069175038,0.6976374189189948,0.7268641345853001,0.8691684153153325,0.8561847000307315,0.6025466137015133,0.45234652690709326,0.6200725326990968,0.9579367328763048
377,"(10.480708530611997, 104.91241651461723)",0,"[0.16649824380874634, 0.19460627436637878, 0.22018608450889587, 0.23530438542366028, 0.2452688366174698, 0.22396104037761688, 0.2258218377828598, 0.1676764041185379, 0.21931840479373932, 0.18338508903980255, 0.3188636600971222, 0.2644045352935791, 0.18891185522079468, 0.25011327862739563, 0.18542078137397766, 0.19146372377872467, 0.21521364152431488, 0.20540975034236908, 0.17856381833553314, 0.2211596816778183, 0.2788611948490143, 0.2050299346446991, 0.3164742887020111, 0.29826462268829346, 0.1862490177154541, 0.23097440600395203, 0.24203774333000183]","[0.05244389548897743, 0.0386657640337944, 0.059670332819223404, 0.06912817060947418, 0.04482840746641159, 0.07999206334352493, 0.07255787402391434, 0.05957488343119621, 0.06847190111875534, 0.053316228091716766, 0.06868137419223785, 0.046500228345394135, 0.060185134410858154, 0.0477556437253952, 0.0659092515707016, 0.030114296823740005, 0.06117697432637215, 0.06854168325662613, 0.06373404711484909, 0.06884714961051941, 0.0723334327340126, 0.07579103857278824, 0.05139854922890663, 0.06647379696369171, 0.05559002235531807, 0.0577794648706913, 0.06469616293907166]",0.1664982438087463,0.1946062743663787,0.2201860845088958,0.2353043854236602,0.2452688366174698,0.2239610403776168,0.2258218377828598,0.1676764041185379,0.2193184047937393,0.1833850890398025,0.3188636600971222,0.2644045352935791,0.1889118552207946,0.2501132786273956,0.1854207813739776,0.1914637237787246,0.2152136415243148,0.205409750342369,0.1785638183355331,0.2211596816778183,0.2788611948490143,0.2050299346446991,0.3164742887020111,0.2982646226882934,0.1862490177154541,0.230974406003952,0.2420377433300018,0.0524438954889774,0.0386657640337944,0.0596703328192234,0.0691281706094741,0.0448284074664115,0.0799920633435249,0.0725578740239143,0.0595748834311962,0.0684719011187553,0.0533162280917167,0.0686813741922378,0.0465002283453941,0.0601851344108581,0.0477556437253952,0.0659092515707016,0.03011429682374,0.0611769743263721,0.0685416832566261,0.063734047114849,0.0688471496105194,0.0723334327340126,0.0757910385727882,0.0513985492289066,0.0664737969636917,0.055590022355318,0.0577794648706913,0.0646961629390716,0.835537078259118,0.6055792422365087,0.756502697100358,0.7985340231665021,0.568354212346493,0.903614632862537,0.8462010776224992,0.9007403949419759,0.830798445913984,0.7930497032274457,0.6430107239013965,0.5517069597329767,0.8416395084162674,0.5876453151238107,0.9009879705534005,0.5053426472302195,0.7812642340648411,0.8665924842933197,0.9032414061500832,0.8292521223560364,0.734127197313101,0.9224486000262399,0.5183623909039436,0.6592332163907992,0.806889789707474,0.7158527765488804,0.7494408897134415
378,"(10.480254301782336, 104.91241651461723)",0,"[0.25883856415748596, 0.18413612246513367, 0.28917396068573, 0.25224560499191284, 0.29789572954177856, 0.34612730145454407, 0.2888871431350708, 0.24053843319416046, 0.2972193956375122, 0.20411452651023865, 0.18903905153274536, 0.24326512217521667, 0.27997922897338867, 0.181010901927948, 0.27866774797439575, 0.15867701172828674, 0.27708932757377625, 0.3564733862876892, 0.133597269654274, 0.25226107239723206, 0.26453229784965515, 0.3128076493740082, 0.2034405916929245, 0.3199668824672699, 0.2100932002067566, 0.29272064566612244, 0.20701055228710175]","[0.06945239752531052, 0.03606850653886795, 0.055183205753564835, 0.07108231633901596, 0.03413167595863342, 0.09670735150575638, 0.0682791993021965, 0.06573067605495453, 0.0670720711350441, 0.0530264712870121, 0.06395038962364197, 0.040944185107946396, 0.0598716214299202, 0.03853851184248924, 0.06318618357181549, 0.057776160538196564, 0.056891068816185, 0.07820307463407516, 0.06581887602806091, 0.09822902828454971, 0.09032445400953293, 0.07933413982391357, 0.06011013314127922, 0.07477395981550217, 0.039363641291856766, 0.07186415046453476, 0.06848940253257751]",0.2588385641574859,0.1841361224651336,0.28917396068573,0.2522456049919128,0.2978957295417785,0.346127301454544,0.2888871431350708,0.2405384331941604,0.2972193956375122,0.2041145265102386,0.1890390515327453,0.2432651221752166,0.2799792289733886,0.181010901927948,0.2786677479743957,0.1586770117282867,0.2770893275737762,0.3564733862876892,0.133597269654274,0.252261072397232,0.2645322978496551,0.3128076493740082,0.2034405916929245,0.3199668824672699,0.2100932002067566,0.2927206456661224,0.2070105522871017,0.0694523975253105,0.0360685065388679,0.0551832057535648,0.0710823163390159,0.0341316759586334,0.0967073515057563,0.0682791993021965,0.0657306760549545,0.0670720711350441,0.0530264712870121,0.0639503896236419,0.0409441851079463,0.0598716214299202,0.0385385118424892,0.0631861835718154,0.0577761605381965,0.056891068816185,0.0782030746340751,0.0658188760280609,0.0982290282845497,0.0903244540095329,0.0793341398239135,0.0601101331412792,0.0747739598155021,0.0393636412918567,0.0718641504645347,0.0684894025325775,0.751403710760627,0.5991257449417507,0.5873984835585441,0.7767272675648021,0.38948330465779996,0.7722803981472599,0.6877121992789811,0.7607912974988081,0.6652222768708806,0.7349075151584586,0.8740280234483909,0.5331319408844588,0.6396043020880819,0.6375421096943958,0.6675204908491992,0.914154798105661,0.6206296502353498,0.6517007062622098,1.080609465379365,0.9510674619254212,0.8790732790704516,0.7227599878666058,0.8015491610948561,0.6821734162872275,0.579252779353286,0.7064820530155878,0.8619802456733145
379,"(10.479800072952678, 104.91241651461723)",0,"[0.2026679962873459, 0.32690203189849854, 0.1753418892621994, 0.16413941979408264, 0.2789972424507141, 0.27184921503067017, 0.2452375888824463, 0.22586999833583832, 0.17444612085819244, 0.2721579968929291, 0.24840182065963745, 0.2619918882846832, 0.24362701177597046, 0.23006166517734528, 0.21126148104667664, 0.17928455770015717, 0.3034081757068634, 0.2505588233470917, 0.24528002738952637, 0.20895381271839142, 0.3749801516532898, 0.22730803489685059, 0.23729006946086884, 0.2636667788028717, 0.23027004301548004, 0.20406369864940643, 0.35837841033935547]","[0.07364428043365479, 0.0581558533012867, 0.056711144745349884, 0.04628278315067291, 0.0672515332698822, 0.057164378464221954, 0.07779036462306976, 0.10167792439460754, 0.05678306519985199, 0.05199725925922394, 0.057564761489629745, 0.0640980452299118, 0.0692019835114479, 0.04696495458483696, 0.07032349705696106, 0.07093362510204315, 0.04901440441608429, 0.06042195111513138, 0.06895396113395691, 0.05605129897594452, 0.06468462198972702, 0.0629030168056488, 0.060164675116539, 0.04992247000336647, 0.04264896363019943, 0.04924531280994415, 0.0892467051744461]",0.2026679962873459,0.3269020318984985,0.1753418892621994,0.1641394197940826,0.2789972424507141,0.2718492150306701,0.2452375888824463,0.2258699983358383,0.1744461208581924,0.2721579968929291,0.2484018206596374,0.2619918882846832,0.2436270117759704,0.2300616651773452,0.2112614810466766,0.1792845577001571,0.3034081757068634,0.2505588233470917,0.2452800273895263,0.2089538127183914,0.3749801516532898,0.2273080348968505,0.2372900694608688,0.2636667788028717,0.23027004301548,0.2040636986494064,0.3583784103393554,0.0736442804336547,0.0581558533012867,0.0567111447453498,0.0462827831506729,0.0672515332698822,0.0571643784642219,0.0777903646230697,0.1016779243946075,0.0567830651998519,0.0519972592592239,0.0575647614896297,0.0640980452299118,0.0692019835114479,0.0469649545848369,0.070323497056961,0.0709336251020431,0.0490144044160842,0.0604219511151313,0.0689539611339569,0.0560512989759445,0.064684621989727,0.0629030168056488,0.060164675116539,0.0499224700033664,0.0426489636301994,0.0492453128099441,0.0892467051744461,0.9130432063112466,0.556638449600274,0.849748427260782,0.7770492767739693,0.6973965061539212,0.6317260071318629,0.8393037397845176,1.0311068297622166,0.8531895084477625,0.5879242746652974,0.6780833731968755,0.7047622132167503,0.7808736235023035,0.6179790795869324,0.8652794447083826,0.9598542453622321,0.5161807106106766,0.6976045037921546,0.7754799385980427,0.7512585822329344,0.5434788773784545,0.7673048424517529,0.7226200344593189,0.583904759950803,0.5741647443210678,0.6979620485669165,0.7135944000985682
